Tweets,Cl_Tweets,Subjectivity,Polarity,Sentiment
"@brinefinance #brine #dex #ethereum 

A great gift with a great and strong team force I hope I'm lucky sir. thanks for the opportunity.
Always success

@HogwartsFinance  @_8685404189711",great gift with great strong team force i hope im lucky sir thanks opportunity always success,0.5444444444444445,0.4777777777777778,Positive
Do Coinbase and Binance have new competition in crypto exchange race? - https://t.co/zS0lviQypu - #altcoin #altcoins #tokens #money #finance #ethereum #eth #xrp #hodl #ripple https://t.co/r9hLb9RQLq,do coinbase binance have new competition crypto exchange race,0.45454545454545453,0.13636363636363635,Positive
"$BTC beyond 18180 is absolutely terrifying.

#Bitcoin #BTC #cryptocurrency #investing #Binance #coinbase #NFTs #crypto #altcoins #trading #KuCoin  #Ethereum https://t.co/AGZo16XMbo",btc beyond 18180 is absolutely terrifying,1.0,-1.0,Negative
"Slow 19.2 | Normal 19.2 | Fast 55.9 | Instant 76.1 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH

Have you used the other bots in my family? @AVAXGas, @FTMGas",slow 19 2 normal 19 2 fast 55 9 instant 76 1 current ethereum gas prices gwei dm me price i will dm you as soon as gas drops below that price have you used other bots my family,0.5152777777777777,-0.012500000000000006,Negative
"#Bitcoin Last Price $20554 #BTC 🚀
Daily Indicators:
•Variation since 00h00(UTC): +0.76%
•MACD:
 -MACD Line: -2605
 -Signal Line: -1720

#Ethereum Last Price $1087 #ETH
•Variation: +1.69%
•MACD:
 -MACD Line: -247
 -Signal Line: -198

#Crypto #Web3
(2/3)
119053",last price 20554 daily indicators variation since 00h00 utc 0 76 macd macd line 2605 signal line 1720 last price 1087 variation 1 69 macd macd line 247 signal line 198 2 3 119053,0.044444444444444446,0.0,Neutral
"You may purchase my Magic Hour with Varanasi NFT on Rarible now https://t.co/N6f8YhJHlC #rarible #ethereum #nonfungible #digitalasset #nft via @rarible #NFTs #NFTCommmunity #NFTdrop #nftphotography #NFTGiveaway #India #travel #traveler #Mumbai #Varanasi #photography
@MintOfTheDay",you may purchase my magic hour with varanasi nft rarible now via,1.0,0.5,Positive
"72 of the top 100 coins have fallen 90% or more: Here are the holdouts
#Bitcoin #Ethereum #BTC #ETH #Crypto #CryptoNews

https://t.co/N41C0MaxMx https://t.co/fVeaj8YhS9",72 top 100 coins have fallen 90 or more here are holdouts,0.5,0.5,Positive
"@brinefinance #brine #dex #ethereum 

A great gift with a great and strong team force I hope I'm lucky sir. thanks for the opportunity.
Always success

@LegionNetwork__ @BSCx100GEMSBSC @_8685404189711",great gift with great strong team force i hope im lucky sir thanks opportunity always success,0.5444444444444445,0.4777777777777778,Positive
DeFi Warrior (FIWA) (FIWA) went down 12.4 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #FIWA  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,defi warrior fiwa fiwa went down 12 4 percent last 1 minutes,0.17777777777777778,-0.07777777777777779,Negative
"Biggest ‘stETH’ pool almost empty, complicating exit for would-be sellers By @coindesk https://t.co/D3MmsEHYDA #CryptoCurrencies #Ethereum",biggest steth pool almost empty complicating exit would be sellers by,0.5,-0.1,Negative
"India’s Chief economic adviser, V. Anantha Nageswaran says Crypto without centralized regulatory oversight is like ""A World Of Caribbean Pirates.""
#bitcoin #blockchain #web3 #crypto #nfts #defi #ethereum #metaverse #elonmusk #eth #cryptocurrency #luna #bnb #fed",india s chief economic adviser v anantha nageswaran says crypto without centralized regulatory oversight is like world caribbean pirates,0.2,0.2,Positive
