Tweets,Cl_Tweets,Subjectivity,Polarity,Sentiment
"Top 5 #cryptocurrencies 
 Alert Time: 2022-06-15 10:30:04
#Bitcoin: $21,229.35161
#Ethereum: $1,124.15550
#Tether: $1.00156
#USDCoin: $1.00538
#BinanceCoin: $212.80906
#instanews #BigData #bullrun #dapps

https://t.co/PFpyoSBGBe",top 5 alert time 2022 06 15 10 30 04 21 229 35161 1 124 15550 1 00156 1 00538 212 80906,0.5,0.5,Positive
"USDCoin - USDC
Price: $1.00
Change in 1h: +0.029943%
Market cap: $54,156,921,437.63
Ranking: 4
#USDCoin #USDC",usdcoin usdc price 1 00 change 1h 0 029943 market cap 54 156 921 437 63 ranking 4,0.0,0.0,Neutral
"USDCoin - USDC
Price: $1.00
Change in 1h: +0.00420554%
Market cap: $54,110,824,450.63
Ranking: 4
#USDCoin #USDC",usdcoin usdc price 1 00 change 1h 0 00420554 market cap 54 110 824 450 63 ranking 4,0.0,0.0,Neutral
Everything you need to know about “stablecoins” #usdd #tether #dai #usdcoin #binance https://t.co/toLKnnVUrn,everything you need know about stablecoins,0.0,0.0,Neutral
"USDCoin - USDC
Price: $1.00
Change in 1h: +0.00723139%
Market cap: $54,108,548,895.08
Ranking: 4
#USDCoin #USDC",usdcoin usdc price 1 00 change 1h 0 00723139 market cap 54 108 548 895 08 ranking 4,0.0,0.0,Neutral
"TOP BSC PROJECTS BY GALAXY SCORE

@PigeInu $PINU
@inu_boba $BOBA
@RichQuack $QUACK
#USDCoin $USDC
@aleph_im $ALEPH
@FibSwap $FIBO
@GalaxyHeroesGHC $GHC
@assfinance $ASS
@trondao $TRX
@HelloTelos $TLOS

Follow @Zone_BSC and share https://t.co/3B99E8b9os",top bsc projects by galaxy score pinu boba quack usdc aleph fibo ghc ass trx tlos follow share,0.5,0.5,Positive
"Arizona Diamondbacks - Cincinnati Reds

Bet slip link: https://t.co/WKWq9mJ2TR

#ArizonaDiamondbacks #CincinnatiReds #usdcoin #usdc #winner https://t.co/P2cbUrHmhD",arizona diamondbacks cincinnati reds bet slip link,0.0,0.0,Neutral
"USDCoin - USDC
Price: $1.00
Change in 1h: -0.01267567%
Market cap: $54,104,086,512.18
Ranking: 4
#USDCoin #USDC",usdcoin usdc price 1 00 change 1h 0 01267567 market cap 54 104 086 512 18 ranking 4,0.0,0.0,Neutral
"USDCoin - USDC
Price: $1.00
Change in 1h: -0.00095552%
Market cap: $54,110,945,437.78
Ranking: 4
#USDCoin #USDC",usdcoin usdc price 1 00 change 1h 0 00095552 market cap 54 110 945 437 78 ranking 4,0.0,0.0,Neutral
"USDCoin - USDC
Price: $1.00
Change in 1h: +0.00834495%
Market cap: $54,103,466,457.47
Ranking: 4
#USDCoin #USDC",usdcoin usdc price 1 00 change 1h 0 00834495 market cap 54 103 466 457 47 ranking 4,0.0,0.0,Neutral
"USDCoin - USDC
Price: $1.00
Change in 1h: -0.04742073%
Market cap: $54,098,951,925.11
Ranking: 4
#USDCoin #USDC",usdcoin usdc price 1 00 change 1h 0 04742073 market cap 54 098 951 925 11 ranking 4,0.0,0.0,Neutral
